Idalumno,CodAsig,Asignatura,Carrera,Semestre,Convocatoria,Anho,Ciclo,Aprobado,AnhoFirma,1P,2P,Taller,Asistencia,Requisito,1R,2R,NF,1F,2F,3F,Materias cursadas
3975,13015,ESTATICA,CIV-PLS13 ,3,2,2022,2,0,0,17,2,2,1,1,0,0,0,0,0,0,5
3976,13015,ESTATICA,CIV-PLS13 ,3,1,2021,1,1,2021,15,26,4,1,1,0,0,3,3,0,0,5
3977,13015,ESTATICA,CIV-PLS13 ,3,2,2021,2,0,0,9,0,4,1,0,0,0,0,0,0,0,5
3977,13015,ESTATICA,CIV-PLS13 ,3,1,2022,1,1,2022,21,6,4,1,1,8,38,2,0,0,2,4
3979,13015,ESTATICA,CIV-PLS13 ,3,2,2022,2,1,2022,17,24,10,1,1,0,0,4,4,0,0,7
3981,13015,ESTATICA,CIV-PLS13 ,3,2,2022,2,0,0,11,5,8,1,1,0,16,0,0,0,0,4
3982,13015,ESTATICA,IND-PLS13 ,3,1,2017,2,0,0,9,9,4,1,1,11,18,0,0,0,0,6
3982,13015,ESTATICA,IND-PLS13 ,3,1,2018,1,0,0,8,10,7,1,1,0,0,0,0,0,0,4
3982,13015,ESTATICA,IND-PLS13 ,3,2,2018,2,0,2018,13,18,5,1,1,0,0,1,0,0,1,4
3982,13015,ESTATICA,IND-PLS13 ,3,1,2019,1,1,2018,10,24,0,1,1,20,0,4,0,4,0,7
3988,13015,ESTATICA,ELE-PLS13 ,3,2,2018,2,0,2018,15,14,6,1,1,38,0,1,0,1,0,5
3988,13015,ESTATICA,ELE-PLS13 ,3,1,2019,1,1,2018,20,30,0,1,1,0,0,4,4,0,0,4
3990,13015,ESTATICA,MCT-PLS13 ,3,1,2022,1,1,2022,12,22,3,1,1,34,42,3,0,0,3,4
3993,13015,ESTATICA,CIV-PLS13 ,3,2,2022,2,1,2022,20,14,9,1,1,42,0,3,0,3,0,4
3995,13015,ESTATICA,ELE-PLS13 ,3,1,2021,1,0,2021,17,18,6,1,1,20,0,1,0,1,0,4
3995,13015,ESTATICA,ELE-PLS13 ,3,2,2021,2,1,2021,11,9,6,1,1,0,0,3,3,0,0,5
3999,13015,ESTATICA,CIV-PLS13 ,3,2,2019,2,0,2019,12,20,6,1,1,0,0,1,1,0,0,5
4000,13015,ESTATICA,ELE-PLS13 ,3,2,2021,2,0,0,6,0,2,1,0,0,0,0,0,0,0,5
4000,13015,ESTATICA,ELE-PLS13 ,3,1,2022,1,1,2022,13,8,5,1,1,30,30,2,0,0,2,3
4001,13015,ESTATICA,MCT-PLS13 ,3,1,2017,2,1,2017,10,17,8,1,1,10,24,2,0,0,2,5
4002,13015,ESTATICA,ELE-PLS13 ,3,1,2017,2,0,2017,12,23,6,1,1,26,26,1,0,0,1,5
4002,13015,ESTATICA,ELE-PLS13 ,3,1,2018,1,1,2017,15,24,0,1,1,0,0,2,2,0,0,6
4003,13015,ESTATICA,MCT-PLS13 ,3,2,2021,2,0,0,0,0,0,1,0,0,0,0,0,0,0,6
4003,13015,ESTATICA,MCT-PLS13 ,3,1,2022,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5
4004,13015,ESTATICA,CIV-PLS13 ,3,1,2016,2,0,0,4,0,2,0,0,0,0,0,0,0,0,7
4004,13015,ESTATICA,CIV-PLS13 ,3,1,2017,2,0,0,7,0,3,0,0,0,0,0,0,0,0,7
4004,13015,ESTATICA,CIV-PLS13 ,3,2,2018,2,0,0,9,7,4,1,1,0,16,0,0,0,0,5
4004,13015,ESTATICA,CIV-PLS13 ,3,1,2019,1,0,0,20,8,4,1,1,22,0,0,0,0,0,4
4004,13015,ESTATICA,CIV-PLS13 ,3,2,2019,2,1,2019,11,28,7,1,1,0,0,3,3,0,0,5
4005,13015,ESTATICA,CIV-PLS13 ,3,1,2021,1,1,2021,20,30,6,1,1,0,0,4,4,0,0,5
4006,13015,ESTATICA,ELE-PLS13 ,3,2,2019,2,0,0,2,0,3,1,0,0,0,0,0,0,0,5
4007,13015,ESTATICA,CIV-PLS13 ,3,1,2021,1,1,2021,14,24,6,1,1,0,0,3,3,0,0,5
4009,13015,ESTATICA,CIV-PLS13 ,3,2,2021,2,0,0,6,17,3,1,1,0,0,0,0,0,0,8
4009,13015,ESTATICA,CIV-PLS13 ,3,1,2022,1,1,2022,14,8,6,1,1,28,42,3,0,0,3,6
4010,13015,ESTATICA,IND-PLS13 ,3,2,2018,2,0,0,6,0,5,0,0,0,0,0,0,0,0,4
4010,13015,ESTATICA,IND-PLS13 ,3,2,2019,2,0,0,5,0,6,1,0,0,0,0,0,0,0,6
4014,13015,ESTATICA,ELE-PLS13 ,3,2,2019,2,1,2019,17,27,5,1,1,0,0,3,3,0,0,5
4015,13015,ESTATICA,CIV-PLS13 ,3,1,2022,1,0,0,16,0,3,1,1,0,0,0,0,0,0,6
4015,13015,ESTATICA,CIV-PLS13 ,3,2,2022,2,1,2022,15,20,9,1,1,0,0,3,3,0,0,6
4017,13015,ESTATICA,ELE-PLS13 ,3,2,2021,2,0,0,16,14,2,1,1,0,26,0,0,0,0,6
4017,13015,ESTATICA,ELE-PLS13 ,3,1,2022,1,1,2022,18,0,3,1,1,0,34,2,0,0,2,6
4018,13015,ESTATICA,CIV-PLS13 ,3,1,2022,1,1,2022,13,3,6,1,1,48,0,4,0,4,0,6
4019,13015,ESTATICA,CIV-PLS13 ,3,2,2019,2,0,0,7,0,3,1,0,0,0,0,0,0,0,6
4019,13015,ESTATICA,CIV-PLS13 ,3,1,2021,1,0,2021,16,20,5,1,1,0,0,1,1,1,0,4
4019,13015,ESTATICA,CIV-PLS13 ,3,2,2021,2,0,2021,15,9,5,1,1,0,0,0,0,0,0,3
4020,13015,ESTATICA,IND-PLS13 ,3,1,2021,1,0,2021,16,22,5,1,1,0,0,1,1,1,0,5
4020,13015,ESTATICA,IND-PLS13 ,3,2,2021,2,0,2021,15,10,5,1,1,0,0,1,1,0,0,4
4020,13015,ESTATICA,IND-PLS13 ,3,1,2022,1,0,0,7,0,1,1,0,0,0,0,0,0,0,3
4020,13015,ESTATICA,IND-PLS13 ,3,2,2022,2,1,2022,21,17,5,1,1,0,0,2,2,0,0,3
4021,13015,ESTATICA,IND-PLS13 ,3,1,2016,2,0,0,0,0,1,0,0,0,0,0,0,0,0,4
4024,13015,ESTATICA,ELE-PLS13 ,3,2,2022,2,0,0,6,14,4,1,1,8,8,0,0,0,0,5
4026,13015,ESTATICA,CIV-PLS13 ,3,2,2022,2,1,2022,16,23,9,1,1,0,0,4,4,0,0,5
4027,13015,ESTATICA,ELE-PLS13 ,3,2,2022,2,0,0,0,0,4,0,0,0,0,0,0,0,0,4
4028,13015,ESTATICA,MEC-PLS13 ,3,2,2018,2,0,0,8,9,5,1,1,0,5,0,0,0,0,6
4028,13015,ESTATICA,MEC-PLS13 ,3,1,2019,1,0,0,12,12,3,0,0,0,0,0,0,0,0,7
4028,13015,ESTATICA,MEC-PLS13 ,3,2,2019,2,0,0,16,7,4,1,1,20,0,0,0,0,0,5
4030,13015,ESTATICA,MCT-PLS13 ,3,2,2021,2,0,0,0,0,2,1,0,0,0,0,0,0,0,5
4030,13015,ESTATICA,MCT-PLS13 ,3,1,2022,1,0,0,10,0,2,1,0,0,0,0,0,0,0,4
4030,13015,ESTATICA,MCT-PLS13 ,3,2,2022,2,0,0,7,2,3,1,0,0,0,0,0,0,0,4
4033,13015,ESTATICA,CIV-PLS13 ,3,2,2021,2,0,0,0,0,0,1,0,0,0,0,0,0,0,6
4035,13015,ESTATICA,ELE-PLS13 ,3,1,2016,2,1,2016,20,33,6,1,1,0,0,5,5,0,0,5
4037,13015,ESTATICA,MCT-PLS13 ,3,2,2021,2,0,2021,8,7,4,1,1,20,32,1,0,0,1,5
4037,13015,ESTATICA,MCT-PLS13 ,3,1,2022,1,1,2021,18,19,4,1,1,0,0,2,2,0,0,6
4038,13015,ESTATICA,CIV-PLS13 ,3,1,2022,1,0,0,4,0,1,1,0,0,0,0,0,0,0,5
4038,13015,ESTATICA,CIV-PLS13 ,3,2,2022,2,0,0,4,2,3,1,0,0,0,0,0,0,0,4
4042,13015,ESTATICA,CIV-PLS13 ,3,1,2017,2,0,0,2,0,0,0,0,0,0,0,0,0,0,3
4042,13015,ESTATICA,CIV-PLS13 ,3,2,2018,2,0,0,8,2,4,1,0,0,0,0,0,0,0,5
4042,13015,ESTATICA,CIV-PLS13 ,3,1,2019,1,1,2019,18,18,4,1,1,0,0,2,1,2,0,3
4043,13015,ESTATICA,ELE-PLS13 ,3,2,2022,2,1,2022,20,36,10,1,1,0,0,5,5,0,0,4
4044,13015,ESTATICA,CIV-PLS13 ,3,2,2018,2,0,2018,11,11,5,1,1,28,30,1,0,0,1,5
4044,13015,ESTATICA,CIV-PLS13 ,3,1,2019,1,1,2018,23,20,0,1,1,0,0,3,3,0,0,3
4045,13015,ESTATICA,CIV-PLS13 ,3,1,2017,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4045,13015,ESTATICA,CIV-PLS13 ,3,2,2018,2,0,0,4,0,4,1,0,0,0,0,0,0,0,6
4045,13015,ESTATICA,CIV-PLS13 ,3,2,2019,2,0,0,1,0,2,1,0,0,0,0,0,0,0,6
4045,13015,ESTATICA,CIV-PLS13 ,3,1,2021,1,0,0,8,9,4,1,1,0,0,0,0,0,0,4
4046,13015,ESTATICA,ELE-PLS13 ,3,1,2022,1,1,2022,18,26,7,1,1,0,0,5,5,0,0,5
4048,13015,ESTATICA,CIV-PLS13 ,3,2,2022,2,1,2022,13,28,10,1,1,0,0,4,4,0,0,7
4051,13015,ESTATICA,CIV-PLS13 ,3,2,2018,2,1,2018,15,14,6,1,1,0,0,3,3,0,0,6
4052,13015,ESTATICA,CIV-PLS13 ,3,1,2022,1,1,2022,12,11,3,1,1,30,34,2,0,0,2,7
4054,13015,ESTATICA,MCT-PLS13 ,3,1,2017,2,0,2017,7,15,6,1,1,16,30,1,0,0,1,5
4054,13015,ESTATICA,MCT-PLS13 ,3,1,2018,1,0,2017,14,21,0,1,1,0,0,1,0,1,0,8
4054,13015,ESTATICA,MCT-PLS13 ,3,2,2018,2,1,2018,16,26,8,1,1,0,0,3,3,0,0,5
4057,13015,ESTATICA,ELE-PLS13 ,3,1,2021,1,0,2021,9,26,3,1,1,0,0,1,1,0,0,6
4057,13015,ESTATICA,ELE-PLS13 ,3,2,2021,2,0,2021,5,0,3,1,1,0,0,1,0,0,1,4
4057,13015,ESTATICA,ELE-PLS13 ,3,1,2022,1,1,2022,2,13,5,1,1,20,42,2,0,0,2,5
4061,13015,ESTATICA,CIV-PLS13 ,3,1,2021,1,1,2020,16,32,2,1,1,0,0,5,5,0,0,5
4062,13015,ESTATICA,ELE-PLS13 ,3,1,2022,1,1,2022,13,16,10,1,1,12,0,2,0,1,2,5
4063,13015,ESTATICA,CIV-PLS13 ,3,2,2021,2,0,0,15,7,2,1,1,8,20,0,0,0,0,7
4063,13015,ESTATICA,CIV-PLS13 ,3,1,2022,1,0,0,3,6,3,1,0,0,0,0,0,0,0,6
4063,13015,ESTATICA,CIV-PLS13 ,3,2,2022,2,0,2022,4,20,6,1,1,36,0,1,0,1,1,7
4064,13015,ESTATICA,MCT-PLS13 ,3,1,2016,2,1,2016,11,19,6,1,1,0,0,2,1,2,0,6
4065,13015,ESTATICA,ELE-PLS13 ,3,2,2022,2,1,2022,14,16,8,1,1,0,0,2,2,0,0,4
4067,13015,ESTATICA,ELE-PLS13 ,3,2,2021,2,0,0,0,0,1,1,0,0,0,0,0,0,0,6
4067,13015,ESTATICA,ELE-PLS13 ,3,1,2022,1,0,0,18,5,2,1,1,0,0,0,0,0,0,6
4067,13015,ESTATICA,ELE-PLS13 ,3,2,2022,2,0,0,0,0,4,1,0,0,0,0,0,0,0,5
4072,13015,ESTATICA,CIV-PLS13 ,3,2,2018,2,0,2018,11,9,5,1,1,14,32,1,0,0,1,3
4072,13015,ESTATICA,CIV-PLS13 ,3,1,2019,1,1,2018,11,17,0,1,1,0,0,2,1,2,0,5
4073,13015,ESTATICA,CIV-PLS13 ,3,1,2021,1,0,2020,2,0,5,1,1,0,0,1,0,1,0,5
4073,13015,ESTATICA,CIV-PLS13 ,3,2,2021,2,0,0,8,0,2,1,0,0,0,0,0,0,0,4
4073,13015,ESTATICA,CIV-PLS13 ,3,1,2022,1,1,2022,14,17,2,1,1,32,46,3,0,0,3,6
4074,13015,ESTATICA,CIV-PLS13 ,3,2,2021,2,0,0,6,0,3,1,0,0,0,0,0,0,0,7
4074,13015,ESTATICA,CIV-PLS13 ,3,1,2022,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4
4074,13015,ESTATICA,CIV-PLS13 ,3,2,2022,2,0,0,13,8,5,1,1,0,0,0,0,0,0,5
4076,13015,ESTATICA,CIV-PLS13 ,3,1,2021,1,1,2021,16,31,6,1,1,0,0,5,5,0,0,6
4077,13015,ESTATICA,CIV-PLS13 ,3,2,2021,2,0,0,14,11,2,1,1,0,0,0,0,0,0,5
4077,13015,ESTATICA,CIV-PLS13 ,3,1,2022,1,0,0,13,8,4,1,1,0,0,0,0,0,0,5
4077,13015,ESTATICA,CIV-PLS13 ,3,2,2022,2,1,2022,18,11,8,1,1,0,44,5,0,0,5,4
4078,13015,ESTATICA,MCT-PLS13 ,3,2,2021,2,0,0,0,0,0,1,0,0,0,0,0,0,0,5
4078,13015,ESTATICA,MCT-PLS13 ,3,1,2022,1,0,0,0,0,3,1,0,0,0,0,0,0,0,5
4078,13015,ESTATICA,MCT-PLS13 ,3,2,2022,2,0,0,6,14,4,1,1,0,14,0,0,0,0,2
4079,13015,ESTATICA,MCT-PLS13 ,3,1,2021,1,1,2021,11,28,6,1,1,28,0,2,0,2,0,6
4082,13015,ESTATICA,MCT-PLS13 ,3,2,2019,2,0,0,8,7,6,1,1,22,0,0,0,0,0,6
4083,13015,ESTATICA,MCT-PLS13 ,3,1,2021,1,1,2021,21,34,7,1,1,0,0,5,5,0,0,5
4084,13015,ESTATICA,CIV-PLS13 ,3,2,2021,2,1,2021,12,3,4,1,1,42,0,2,0,2,0,6
4085,13015,ESTATICA,CIV-PLS13 ,3,1,2022,1,1,2022,15,15,6,1,1,0,0,2,2,0,0,7
4086,13015,ESTATICA,CIV-PLS13 ,3,1,2021,1,1,2021,14,33,4,1,1,0,0,3,3,0,0,5
4088,13015,ESTATICA,CIV-PLS13 ,3,1,2016,2,1,2016,15,21,7,1,1,0,0,4,0,1,4,3
4089,13015,ESTATICA,MEC-PLS13 ,3,1,2017,2,0,0,13,6,4,1,1,0,0,0,0,0,0,6
4089,13015,ESTATICA,MEC-PLS13 ,3,1,2018,1,0,2018,14,22,5,1,1,28,0,0,0,0,0,6
4089,13015,ESTATICA,MEC-PLS13 ,3,2,2018,2,1,2018,13,13,0,1,1,0,0,3,1,3,0,7
4091,13015,ESTATICA,CIV-PLS13 ,3,2,2021,2,0,0,3,5,2,1,0,0,0,0,0,0,0,4
4091,13015,ESTATICA,CIV-PLS13 ,3,1,2022,1,0,0,4,4,4,1,0,0,0,0,0,0,0,3
4091,13015,ESTATICA,ELE-PLS13 ,3,2,2022,2,0,0,13,13,2,1,1,18,24,0,0,0,0,3
4092,13015,ESTATICA,MCT-PLS13 ,3,1,2021,1,1,2021,0,24,4,1,1,48,0,3,0,3,0,5
4093,13015,ESTATICA,CIV-PLS13 ,3,2,2021,2,0,0,8,16,2,1,1,24,24,0,0,0,0,6
4093,13015,ESTATICA,CIV-PLS13 ,3,1,2022,1,0,0,8,15,2,1,1,18,26,0,0,0,0,5
4093,13015,ESTATICA,CIV-PLS13 ,3,2,2022,2,1,2022,17,24,6,1,1,0,0,4,4,0,0,5
4095,13015,ESTATICA,CIV-PLS13 ,3,2,2019,2,1,2019,13,23,4,1,1,0,0,2,1,2,0,6
4097,13015,ESTATICA,MCT-PLS13 ,3,2,2018,2,0,2018,14,14,8,1,1,27,0,1,0,1,0,5
4097,13015,ESTATICA,MCT-PLS13 ,3,1,2019,1,1,2018,19,22,0,1,1,0,0,4,4,0,0,8
4098,13015,ESTATICA,ELE-PLS13 ,3,1,2017,2,0,0,0,15,3,1,1,20,26,0,0,0,0,3
4098,13015,ESTATICA,ELE-PLS13 ,3,2,2018,2,1,2018,15,11,7,1,1,50,0,4,0,4,0,3
4100,13015,ESTATICA,CIV-PLS13 ,3,2,2021,2,0,0,10,14,5,1,1,0,0,0,0,0,0,8
4101,13015,ESTATICA,ELE-PLS13 ,3,1,2021,1,1,2021,15,24,4,1,1,0,0,4,4,0,0,6
4102,13015,ESTATICA,ELE-PLS13 ,3,1,2017,2,0,2017,10,12,6,1,1,31,0,1,0,1,1,5
4102,13015,ESTATICA,ELE-PLS13 ,3,1,2018,1,1,2017,14,24,0,1,1,0,0,4,4,0,0,6
4104,13015,ESTATICA,CIV-PLS13 ,3,1,2022,1,0,0,12,6,6,1,1,0,0,0,0,0,0,6
4104,13015,ESTATICA,CIV-PLS13 ,3,2,2022,2,1,2022,13,23,6,1,1,0,0,2,2,0,0,7
4107,13015,ESTATICA,CIV-PLS13 ,3,2,2018,2,0,0,11,13,8,1,1,0,0,0,0,0,0,6
4107,13015,ESTATICA,CIV-PLS13 ,3,2,2019,2,1,2019,15,27,9,1,1,0,0,3,3,0,0,5
4108,13015,ESTATICA,CIV-PLS13 ,3,1,2022,1,0,0,9,0,1,1,0,0,0,0,0,0,0,4
4108,13015,ESTATICA,CIV-PLS13 ,3,2,2022,2,0,0,18,10,5,1,1,0,0,0,0,0,0,4
4109,13015,ESTATICA,CIV-PLS13 ,3,1,2022,1,1,2022,16,19,5,1,1,52,0,5,0,5,0,6
4110,13015,ESTATICA,ELE-PLS13 ,3,2,2019,2,1,2019,10,28,4,1,1,0,0,2,1,2,0,5
4111,13015,ESTATICA,ELE-PLS13 ,3,1,2022,1,0,2022,10,11,2,1,1,22,34,1,0,0,1,4
4111,13015,ESTATICA,ELE-PLS13 ,3,2,2022,2,0,2022,15,13,2,1,1,0,0,1,0,0,1,5
4115,13015,ESTATICA,ELE-PLS13 ,3,2,2019,2,0,0,12,17,2,1,1,26,0,0,0,0,0,6
4116,13015,ESTATICA,ELE-PLS13 ,3,2,2019,2,1,2019,10,26,5,1,1,0,0,2,1,2,0,5
4117,13015,ESTATICA,CIV-PLS13 ,3,1,2022,1,0,2022,7,11,4,1,1,16,34,1,0,0,1,6
4117,13015,ESTATICA,CIV-PLS13 ,3,2,2022,2,1,2022,21,23,4,1,1,0,0,5,5,0,0,4
4118,13015,ESTATICA,CIV-PLS13 ,3,2,2018,2,0,0,10,14,9,1,1,22,0,0,0,0,0,3
4118,13015,ESTATICA,CIV-PLS13 ,3,1,2019,1,1,2019,18,15,7,1,1,0,0,4,0,4,0,4
4119,13015,ESTATICA,CIV-PLS13 ,3,2,2021,2,0,0,0,9,2,1,0,0,0,0,0,0,0,6
4119,13015,ESTATICA,CIV-PLS13 ,3,1,2022,1,0,0,0,0,2,1,0,0,0,0,0,0,0,5
4119,13015,ESTATICA,CIV-PLS13 ,3,2,2022,2,0,0,8,33,4,0,0,0,0,0,0,0,0,3
4120,13015,ESTATICA,CIV-PLS13 ,3,1,2022,1,0,0,14,0,4,1,0,0,0,0,0,0,0,6
4120,13015,ESTATICA,CIV-PLS13 ,3,2,2022,2,0,2022,15,15,5,1,1,0,0,1,1,0,0,5
4121,13015,ESTATICA,MEC-PLS13 ,3,2,2022,2,0,0,3,0,0,0,0,0,0,0,0,0,0,4
4122,13015,ESTATICA,CIV-PLS13 ,3,1,2017,2,0,0,4,6,3,1,0,0,0,0,0,0,0,6
4122,13015,ESTATICA,IND-PLS13 ,3,1,2018,1,0,2018,14,9,3,1,1,32,0,1,0,1,0,4
4122,13015,ESTATICA,IND-PLS13 ,3,2,2018,2,1,2018,12,9,0,1,1,0,0,3,3,0,0,6
4124,13015,ESTATICA,ELE-PLS13 ,3,1,2017,2,1,2017,14,22,10,1,1,40,0,4,0,4,0,5
4125,13015,ESTATICA,IND-PLS13 ,3,1,2021,1,1,2021,16,18,3,1,1,0,0,3,3,0,0,5
4127,13015,ESTATICA,ELE-PLS13 ,3,1,2021,1,1,2021,22,26,8,1,1,0,0,5,5,0,0,5
4128,13015,ESTATICA,IND-PLS13 ,3,1,2021,1,1,2021,18,16,5,1,1,0,0,2,2,0,0,7
4131,13015,ESTATICA,CIV-PLS13 ,3,1,2022,1,0,0,9,9,5,1,1,0,0,0,0,0,0,6
4131,13015,ESTATICA,CIV-PLS13 ,3,2,2022,2,1,2022,17,21,9,1,1,42,0,3,0,3,0,5
4132,13015,ESTATICA,CIV-PLS13 ,3,2,2022,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4133,13015,ESTATICA,CIV-PLS13 ,3,2,2021,2,0,0,9,4,0,1,0,0,0,0,0,0,0,6
4133,13015,ESTATICA,CIV-PLS13 ,3,1,2022,1,0,0,1,14,5,1,1,16,20,0,0,0,0,6
4133,13015,ESTATICA,CIV-PLS13 ,3,2,2022,2,0,0,0,4,2,1,0,0,0,0,0,0,0,4
4134,13015,ESTATICA,ELE-PLS13 ,3,1,2017,2,0,0,6,4,4,1,0,0,0,0,0,0,0,5
4134,13015,ESTATICA,ELE-PLS13 ,3,1,2018,1,0,0,6,14,6,1,1,0,0,0,0,0,0,5
4134,13015,ESTATICA,ELE-PLS13 ,3,2,2018,2,0,2018,10,15,7,1,1,28,0,1,0,1,1,4
4134,13015,ESTATICA,ELE-PLS13 ,3,1,2019,1,1,2018,14,20,0,1,1,0,0,4,0,4,0,8
4135,13015,ESTATICA,CIV-PLS13 ,3,2,2021,2,1,2021,14,7,3,1,1,40,0,2,0,1,2,7
4137,13015,ESTATICA,ELE-PLS13 ,3,2,2018,2,0,0,8,2,2,1,0,0,0,0,0,0,0,6
4137,13015,ESTATICA,ELE-PLS13 ,3,1,2021,1,1,2021,13,30,5,1,1,0,0,3,3,0,0,6
4138,13015,ESTATICA,CIV-PLS13 ,3,2,2021,2,1,2021,10,14,4,1,1,50,0,5,0,5,0,3
4139,13015,ESTATICA,CIV-PLS13 ,3,2,2021,2,0,0,0,0,2,1,0,0,0,0,0,0,0,8
4139,13015,ESTATICA,CIV-PLS13 ,3,1,2022,1,0,0,0,0,2,1,0,0,0,0,0,0,0,5
4139,13015,ESTATICA,CIV-PLS13 ,3,2,2022,2,1,2022,9,20,6,1,1,0,0,2,0,1,2,4
4141,13015,ESTATICA,ELE-PLS13 ,3,1,2017,2,1,2017,16,28,6,1,1,0,0,4,4,0,0,4
4142,13015,ESTATICA,CIV-PLS13 ,3,1,2022,1,1,2022,18,14,4,1,1,0,0,2,2,0,0,5
4143,13015,ESTATICA,ELE-PLS13 ,3,1,2021,1,1,2020,19,27,5,1,1,0,0,4,4,0,0,8
4144,13015,ESTATICA,CIV-PLS13 ,3,2,2019,2,0,2019,16,16,7,1,1,24,0,0,0,0,0,5
4148,13015,ESTATICA,CIV-PLS13 ,3,2,2021,2,0,0,15,0,2,1,1,0,0,0,0,0,0,7
4148,13015,ESTATICA,CIV-PLS13 ,3,1,2022,1,0,0,20,5,5,1,1,9,18,0,0,0,0,6
4148,13015,ESTATICA,CIV-PLS13 ,3,2,2022,2,1,2022,17,22,8,1,1,0,0,4,4,0,0,4
4150,13015,ESTATICA,CIV-PLS13 ,3,2,2018,2,0,2018,14,6,5,1,1,30,0,0,0,0,0,4
4150,13015,ESTATICA,CIV-PLS13 ,3,1,2019,1,1,2018,21,25,0,1,1,0,0,4,4,0,0,3
4151,13015,ESTATICA,CIV-PLS13 ,3,2,2019,2,1,2019,13,19,5,1,1,0,0,2,1,2,0,7
4160,13015,ESTATICA,ELE-PLS13 ,3,1,2021,1,0,2021,7,0,5,1,1,44,0,1,0,1,0,6
4160,13015,ESTATICA,ELE-PLS13 ,3,2,2021,2,1,2021,0,0,5,1,1,0,0,3,0,3,0,4
4162,13015,ESTATICA,MCT-PLS13 ,3,2,2022,2,0,2022,17,14,8,1,1,0,0,1,1,1,1,4
4163,13015,ESTATICA,CIV-PLS13 ,3,2,2022,2,0,0,1,0,1,0,0,0,0,0,0,0,0,5
4165,13015,ESTATICA,CIV-PLS13 ,3,2,2021,2,0,2021,9,10,4,1,1,34,36,1,0,0,1,6
4165,13015,ESTATICA,CIV-PLS13 ,3,1,2022,1,1,2021,17,20,4,1,1,40,0,4,0,4,0,5
4168,13015,ESTATICA,CIV-PLS13 ,3,2,2022,2,1,2022,22,26,8,1,1,0,0,5,5,0,0,5
4169,13015,ESTATICA,CIV-PLS13 ,3,1,2022,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4
4170,13015,ESTATICA,IND-PLS13 ,3,2,2022,2,1,2022,19,21,10,1,1,0,0,3,1,3,0,4
4173,13015,ESTATICA,CIV-PLS13 ,3,1,2017,2,0,0,11,10,6,1,1,8,12,0,0,0,0,5
4173,13015,ESTATICA,CIV-PLS13 ,3,1,2018,1,0,0,15,11,2,1,1,0,0,0,0,0,0,5
4173,13015,ESTATICA,CIV-PLS13 ,3,2,2018,2,0,2018,14,14,3,1,1,36,0,1,0,1,0,4
4173,13015,ESTATICA,CIV-PLS13 ,3,1,2019,1,0,2018,15,21,0,1,0,0,0,1,1,1,0,7
4173,13015,ESTATICA,CIV-PLS13 ,3,2,2019,2,1,2019,17,28,8,1,1,0,0,3,3,0,0,4
4174,13015,ESTATICA,MCT-PLS13 ,3,1,2017,2,0,2017,15,14,7,1,1,20,34,1,0,0,1,5
4174,13015,ESTATICA,MCT-PLS13 ,3,1,2018,1,1,2017,17,24,0,1,1,0,0,4,4,0,0,5
4176,13015,ESTATICA,ELE-PLS13 ,3,2,2021,2,0,0,8,15,3,1,1,14,26,0,0,0,0,8
4176,13015,ESTATICA,ELE-PLS13 ,3,1,2022,1,0,0,2,3,2,1,0,0,0,0,0,0,0,6
4176,13015,ESTATICA,ELE-PLS13 ,3,2,2022,2,0,2022,8,7,4,1,1,38,0,1,0,1,1,6
4177,13015,ESTATICA,IND-PLS13 ,3,1,2022,1,0,2022,6,10,2,1,1,44,0,1,0,1,0,5
4177,13015,ESTATICA,IND-PLS13 ,3,2,2022,2,1,2022,0,8,2,1,1,0,0,2,1,0,2,7
4178,13015,ESTATICA,ELE-PLS13 ,3,2,2018,2,1,2018,9,13,8,1,1,54,0,5,0,5,0,5
4180,13015,ESTATICA,MCT-PLS13 ,3,2,2021,2,0,0,0,0,4,1,0,0,0,0,0,0,0,5
4180,13015,ESTATICA,MCT-PLS13 ,3,2,2022,2,0,2022,18,13,7,1,1,0,0,1,0,1,0,3
4181,13015,ESTATICA,CIV-PLS13 ,3,2,2019,2,1,2019,18,24,7,1,1,0,0,3,3,0,0,6
4182,13015,ESTATICA,MCT-PLS13 ,3,1,2021,1,1,2021,19,29,5,1,1,0,0,5,5,0,0,5
4184,13015,ESTATICA,MCT-PLS13 ,3,2,2022,2,1,2022,16,14,8,1,1,38,0,4,0,4,0,4
4185,13015,ESTATICA,CIV-PLS13 ,3,2,2018,2,1,2018,18,21,6,1,1,0,0,5,5,0,0,6
4188,13015,ESTATICA,CIV-PLS13 ,3,2,2021,2,0,2021,10,7,2,1,1,38,0,0,0,0,0,6
4188,13015,ESTATICA,CIV-PLS13 ,3,1,2022,1,1,2021,11,13,2,1,1,0,0,3,3,0,0,5
4190,13015,ESTATICA,ELE-PLS13 ,3,1,2017,2,0,0,4,0,3,0,0,0,0,0,0,0,0,5
4190,13015,ESTATICA,ELE-PLS13 ,3,2,2018,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5
4190,13015,ESTATICA,ELE-PLS13 ,3,2,2019,2,0,0,11,8,5,1,1,18,0,0,0,0,0,5
